Tk,Fold,Model,Feature,Importance
IMOEX,1,CatBoost,Open,0.001778409992322414
IMOEX,1,CatBoost,High,0.004679230429909876
IMOEX,1,CatBoost,Low,0.005725765459895872
IMOEX,1,CatBoost,Close,0.0014862228889596844
IMOEX,1,CatBoost,Value,0.06377201147833375
IMOEX,1,CatBoost,Volume,0.0
IMOEX,1,CatBoost,SMA_5,0.006732675834955479
IMOEX,1,CatBoost,SMA_10,0.00264210983581814
IMOEX,1,CatBoost,SMA_20,0.0014823026005642923
IMOEX,1,CatBoost,EMA_5,0.0018326188056411582
IMOEX,1,CatBoost,EMA_10,0.004158595143760068
IMOEX,1,CatBoost,EMA_20,0.0007598604100468903
IMOEX,1,CatBoost,BBH,0.0047066941285763275
IMOEX,1,CatBoost,BBL,0.0020272559635420295
IMOEX,1,CatBoost,RSI_50,0.013157683605940001
IMOEX,1,CatBoost,StochK,0.0260821845065405
IMOEX,1,CatBoost,StochD,0.030980428306000115
IMOEX,1,CatBoost,ATR_50,0.012281776635226414
IMOEX,1,CatBoost,OBV,0.0
IMOEX,1,CatBoost,MACD,0.02017288336993639
IMOEX,1,CatBoost,MACD_SIGNAL,0.02014343895191654
IMOEX,1,CatBoost,MACD_DIFF,0.020233366499369798
IMOEX,1,CatBoost,ADX_14,0.011794089443306125
IMOEX,1,CatBoost,CCI_20,0.020224809322661255
IMOEX,1,CatBoost,ROC_10,0.014671915377417822
IMOEX,1,CatBoost,WILLR_14,0.03247790395208926
IMOEX,1,CatBoost,lag1,0.004252374852292522
IMOEX,1,CatBoost,lag2,0.0025380816324752946
IMOEX,1,CatBoost,lag3,0.0024670934916253915
IMOEX,1,CatBoost,lag4,0.003990279043774799
IMOEX,1,CatBoost,lag5,0.0027093227424586663
IMOEX,1,CatBoost,lag6,0.003185150122793776
IMOEX,1,CatBoost,lag7,0.003280336381036304
